profile_id,algorithm,run,fitness,time_s,target_cal,achieved_cal,cal_penalty,days_cal_ok,days_macro_ok,hard_constraints_ok,allergy_violations,dislike_violations,likes_included
5,ACO,11,2995.9000000000005,77.0329658985138,1401.3,1402.57,0.0,7,7,True,0,0,18
5,ACO,12,2878.7,75.26567220687866,1401.3,1401.43,0.0,7,7,True,0,0,20
5,ACO,13,2945.652848378615,76.5749044418335,1401.3,1397.71,0.0,7,6,True,0,0,19
5,ACO,14,2963.3,75.98733758926392,1401.3,1400.57,0.0,7,7,True,0,0,18
5,ACO,15,2941.7,75.5755262374878,1401.3,1405.29,0.0,7,7,True,0,0,19
5,ACO,16,2947.8999999999996,75.33256697654724,1401.3,1399.43,0.0,7,7,True,0,0,19
5,ACO,17,2982.1000000000004,75.63551473617554,1401.3,1401.71,0.0,7,7,True,0,0,18
5,ACO,18,3030.7,75.43565320968628,1401.3,1404.57,0.0,7,7,True,0,0,17
5,ACO,19,2932.3,74.89796042442322,1401.3,1401.86,0.0,7,7,True,0,0,19
5,ACO,20,3046.5,75.52169990539551,1401.3,1407.29,0.0,7,7,True,0,0,17
5,ACO,21,2765.8999999999996,76.42797756195068,1401.3,1402.0,0.0,7,7,True,0,0,22
5,ACO,22,2828.3,82.16526198387146,1401.3,1399.86,0.0,7,7,True,0,0,21
5,ACO,23,2969.9000000000005,75.85429382324219,1401.3,1402.29,0.0,7,7,True,0,0,18
5,ACO,24,2903.908429954986,75.46156692504883,1401.3,1409.57,0.0,7,6,True,0,0,21
5,ACO,25,3036.5,74.66920948028564,1401.3,1406.43,0.0,7,7,True,0,0,17
5,ACO,26,2831.9000000000005,76.15937161445618,1401.3,1405.86,0.0,7,7,True,0,0,21
5,ACO,27,2816.7,75.929678440094,1401.3,1401.14,0.0,7,7,True,0,0,21
5,ACO,28,2975.0999999999995,75.43640160560608,1401.3,1403.86,0.0,7,7,True,0,0,18
5,ACO,29,2996.3,75.16635727882385,1401.3,1398.43,0.0,7,7,True,0,0,18
5,ACO,30,2763.1000000000004,76.70979738235474,1401.3,1403.0,0.0,7,7,True,0,0,22
